,n01-OSNs,n02-PGC-1,n03-GC-1,n04-Immature,n05-PGC-2,n06-Transition,n07-GC-2,n08-PGC-3,n09-GC-3,n10-GC-4,n11-GC-5,n12-GC-6,n13-AstrocyteLike,n14-GC-7,n15-M/TC-1,n16-M/TC-2,n17-M/TC-3,n18-EPL-IN
10550_8750,0.8238895803689956,0.06397049389779567,0.015755125693976878,0.012975882040336728,0.005876441416330635,0.3249002918601036,0.16252541467547416,0.19171296134591104,0.06962501592934131,0.08317686468362809,0.003839343716390431,0.0073649764759466056,0.033600302226841454,0.17204837054014208,0.41642729490995406,0.009598378138616682,0.3650978893041611,0.15934239104390144
10550_8850,0.922051391005516,0.1201351597905159,0.01780162360519171,0.0012621516594663264,0.06367983520030976,0.211638380587101,0.018106585554778575,0.004406590037979186,0.02266634926199913,0.006611223798245192,0.021828874200582504,0.3588183805346489,0.046859005279839036,0.01539997747167945,0.5815173476934433,0.013491745153442026,0.02291128085926175,0.06312033198773861
10550_8950,0.523657101392746,0.003839355695527047,0.010010253172367813,0.004456910607405007,0.0038472921354696155,0.6684360980987549,0.09269410483539105,0.026979928091168403,0.0536079004406929,0.03190666865557432,0.00710191905964166,0.0051391923800110815,0.012793179834261537,0.007719684485346079,0.27353986650705336,0.005488449614495039,0.35056067258119583,0.036062642373144625
10550_9250,0.10104997605085372,0.005713860900141299,0.0043636146700009705,0.0019422138866502792,0.003590911941137165,0.5537893891334533,0.0644456211477518,0.002295787970069796,0.010568363778293134,0.1355533294379711,0.07956482917070389,0.0761918757110834,0.03212617617100477,0.011246256995946169,0.09446565397083759,0.010259836912155151,0.08254135362803937,0.01348327584564686
10550_9350,1.3525351703166961,0.04893211368471384,0.04220971241593361,0.09748505540192128,0.01955566555261612,0.8853717178106308,0.02687244303524494,0.020178431738168003,0.04149581156671047,0.004796365206129849,0.011940024700015784,0.021784751024097205,0.1315006621181965,0.01613040650263429,0.4196177303791046,0.024619925115257502,0.16782039329409598,0.016891373973339795
10550_9450,1.364026665687561,0.05321319159120321,0.08293699361383915,0.02716693552210927,0.023320781998336315,0.6326446413993836,0.036760850250720976,0.07001231461763383,0.20701075345277786,0.003763801406603307,0.005523413023911417,0.0016567343438509852,0.1490105703473091,0.05142880603671074,0.37445214986801145,0.12129859924316407,0.11626323014497757,0.10440293177962304
10550_9550,0.9047383666038513,0.021450271271169184,0.029568255878984928,0.06053730137646198,0.04982470944523811,0.5217407047748566,0.008664812659844756,0.06748195253312587,0.14454340711236,0.002752948459237814,0.0005865953426109627,0.0005838718760060146,0.07358359694480895,0.01724657863378525,0.3729342997074127,0.15201420485973358,0.015460202470421791,0.15077679380774497
10550_9650,0.2956535920500755,0.08558795638382435,0.008570499205961823,0.008263952098786831,0.14745176509022712,0.39282980263233186,0.007705787150189281,0.05706229265779257,0.033673204481601715,0.009415446314960718,0.0004090618793270551,0.0004341662715887651,0.0393961526453495,0.17693347483873367,0.3937302276492119,0.057016149163246155,0.1299783006310463,0.011405421048402786
10550_9750,0.4297600626945496,0.0032980464631691573,0.010998309357091784,0.008693998539820313,0.0014972304750699552,0.3029225319623947,0.00929532404989004,0.08764655590057373,0.23346615210175514,0.014291324187070131,0.00109150591888465,0.001765410538064316,0.08479176238179206,0.2871020659804344,0.39498461931943896,0.11295098923146725,0.0116980969440192,0.07312520258128644
10550_9850,0.6259249418973922,0.18864423260092736,0.04259687066078186,0.0011059623677283526,0.002703247463796288,0.6455504804849624,0.23661370128393172,0.05566402450203896,0.08271071799099446,0.044798679649829865,0.0011075156740844249,0.0015732129046227784,0.061328545399010184,0.02783403405919671,0.3549971431493759,0.022043426148593427,0.05980591345578432,0.14133059829473496
10550_9950,0.9331561714410782,0.3489737153053284,0.23665442913770676,0.0015844582580029965,0.06578249149024487,0.8293632537126541,0.007492040214128792,0.036843262054026125,0.2268223322927952,0.007484560715965927,0.00026795726589625703,0.0003394869505427778,0.13971308767795562,0.017333090119063855,0.4347066655755043,0.05528866518288851,0.325350347161293,0.4346618473529816
10650_10050,0.6302156656980514,1.0132705509662627,0.7349797248840332,0.06708520539104938,0.42392693012952803,1.2971002995967864,0.10022050887346268,0.5023251652717591,0.10716119073331357,0.025194640550762416,0.011706793028861285,0.04681474771350622,0.1490462303161621,0.1340245507657528,0.6508782982826233,0.4691170811653137,0.7241023123264313,0.6025237530469895
10650_10150,1.190811288356781,0.732368728518486,0.3238345801830292,0.033898248337209225,0.38616632372140886,1.4272124469280243,0.07865342311561108,0.38152083456516267,0.180609605461359,0.05439137555658818,0.019331539515405893,0.25526014566421507,0.17888695746660233,0.05081613995134831,0.9343452662229538,0.6979725122451782,1.663525527715683,0.16137731149792672
10650_10250,0.08859140276908875,0.7536060750484467,0.2070893369615078,0.0061365874949842695,0.4250157818198204,0.9166400700807571,0.07440908923745156,0.36495611667633054,0.14216663241386415,0.17194077223539353,0.25250437706708906,0.723002365231514,0.02942376146093011,0.02098549893125892,1.3993292689323424,1.2577213644981384,4.210716128349304,0.03133578915148973
10650_10350,0.13978132456541062,0.5052883833646774,0.08988189436495304,0.02223845785483718,0.763158193230629,0.8931275904178619,0.04486745931208134,0.1330753467977047,0.34819418489933013,0.3040070429444313,0.6085751831531525,0.5695589065551758,0.139270381629467,0.06630941852927208,1.0158097684383391,0.19342995136976243,3.87030668258667,0.15856647342443467
10650_10450,0.1213646825402975,0.29140525311231613,0.06912527568638324,0.01642122631892562,0.3191723421216011,1.7269545912742614,0.19963882192969323,0.03650587107986212,0.29156335443258286,0.1298042468726635,0.24595752805471421,0.5204055786132813,0.0965993907302618,0.07593117244541646,0.9891909897327423,0.17759545370936394,1.6686828792095185,0.08621261529624462
10650_10550,0.06949344538152218,0.10145939327776432,0.028922843839973213,0.006682797404937446,0.46132082045078276,0.5579794973134995,0.4026529237627983,0.10835117995738984,0.4791483968496323,0.07872394993901252,0.6678350508213043,0.6182337969541549,0.05323508996516466,0.29477603584527967,1.0640956044197083,0.1108418807387352,1.9644023656845093,0.17083678618073464
10650_10650,0.1400371640920639,0.0910067107528448,0.05928515736013651,0.010587841738015413,0.37477095425128937,1.202568656206131,0.34468105137348176,0.1569829873740673,0.22296186685562133,0.07008119001984596,0.8436063230037689,0.43639243990182874,0.10723747164011002,0.22980335727334023,1.0219688415527344,0.3629078596830368,1.681412661075592,0.2936179757118225
10650_10750,0.09475351385772228,0.225531142950058,0.047095983289182186,0.015452544856816531,0.12189641036093235,0.957126572728157,0.11350779570639133,0.26396345496177676,0.33383218199014664,0.2129005953669548,1.02466921210289,0.8380601346492768,0.06936923414468765,0.16744918748736382,1.293910402059555,0.30703223645687105,3.2641552925109862,0.11618811413645744
10650_10850,0.10240243710577489,0.32307600378990176,0.15013142973184584,0.017561769764870405,0.1758137486875057,1.062658166885376,0.29808427691459655,0.20850818902254104,0.12609148547053337,0.4595944702625275,0.1995904214680195,0.45546762049198153,0.032724558003246786,0.08814908042550088,0.9113833844661713,0.6785446524620056,1.529937106370926,0.26328653246164324
10650_10950,0.9674872756004333,0.26588484793901446,0.3195215567946434,0.00964653347618878,0.11999606415629387,1.327846312522888,0.33724529594182967,0.0453846650198102,0.284059976041317,0.07876052223145961,0.22484874054789544,0.14251372292637826,0.0881549708545208,0.28710858672857287,0.7705501735210418,0.33952970802783966,0.7304330825805664,0.14689873829483985
10650_11050,0.47079983204603193,0.5414080440998077,0.5175581991672515,0.06449561454355716,0.9451170891523362,1.3996782898902893,0.04629083890467882,0.31799555420875547,0.22496835961937905,0.06739541739225388,0.05371232461184263,0.2685023441910744,0.0691616665571928,0.04893659669905901,0.9350849449634552,0.3313800185918808,2.2601139068603517,0.37079437673091886
10650_11150,0.24141139462590216,0.16094593778252603,0.39884827733039857,0.054407003149390225,0.4097685217857361,0.9986543446779251,0.02698102965950966,0.10921485535800457,0.20370059758424758,0.06455224677920342,0.0019151916785631329,0.0019813025603070853,0.02750534415245056,0.014104968030005695,0.5884379029273987,0.17472515106201172,0.22995792031288148,0.3626020893454552
10650_11250,0.8168410658836365,0.23571215197443962,0.2222294583916664,0.012834367668256165,0.13122665658593177,0.8795416980981827,0.07863764539361,0.13246975243091583,0.11208609491586685,0.014055386185646057,0.00040508474630769343,0.000439783904585056,0.034754423052072526,0.045503384061157705,0.4871701404452324,0.18737466037273406,0.06245020218193531,0.21520148888230323
10650_11350,0.3976161122322083,0.006160787865519524,0.29607304334640505,0.012653426686301827,0.0102683715056628,1.3190013229846955,0.14243906661868094,0.010120026208460331,0.036972174607217315,0.07535305880010128,0.004909214191138744,0.0017598979407921435,0.03151064459234476,0.5350471198558807,0.41357413977384566,0.007378027308732271,0.015418126340955495,0.044218103587627414
10650_7450,1.199386900663376,0.11948232166469097,0.026543810404837134,0.004097479954361915,0.015596417104825379,0.35876319110393523,0.02033510748296976,0.008273538993671536,0.1737646885216236,0.0023243937292136254,0.3344376638531685,0.08303880393505096,0.4444092273712158,0.040708242915570736,0.40414258390665053,0.002828871028032154,0.37797643691301347,0.03698839452117682
10650_7550,0.810589274764061,0.10220238231122494,0.021759246848523615,0.1378467045724392,0.052649950981140135,0.7110341191291809,0.07142526134848595,0.06572691351175308,0.1620025582611561,0.03667044043540955,0.015633130678907037,0.04295582640916109,0.8393048137426377,0.3370868653059006,0.42222421169281005,0.12111088596284389,0.09883039146661758,0.11928380355238914
10650_7650,0.6152960002422333,0.058521922677755356,0.114678068831563,0.0260754169896245,0.04071283601224422,0.9906308561563492,0.015992511343210936,0.09286119304597377,0.15633579790592195,0.006492258305661381,0.015954633243381977,0.002510238683316857,0.5232574731111527,0.1701956108212471,0.3641859620809555,0.07273593433201313,0.06435049884021282,0.13679227754473686
10650_7750,0.3199632868170738,0.25272528529167176,0.18263884261250496,0.0054150480078533295,0.045189745537936685,0.8427561908960343,0.016328991483896972,0.01199945416301489,0.303181791305542,0.0024042057804763315,0.0004429095657542348,0.000323836540337652,0.15823303163051605,0.041731932386755946,0.46732433289289477,0.15309713408350945,0.09786172024905682,0.1745699852705002
10650_7850,0.4314749285578728,0.34029710441827776,0.24379965364933015,0.007122983643785119,0.22549306303262712,1.2297714114189149,0.05109025463461876,0.0562877219170332,0.08005807735025883,0.11062130779027939,0.003745107841677964,0.01881922027096152,0.15318590104579927,0.18890297338366507,0.4825485393404961,0.14633838534355165,0.25416259169578553,0.47635679841041567
10650_7950,1.1879022002220154,0.3268867567181587,0.2643352046608925,0.048559798114001754,0.18551347330212595,0.9099586933851243,0.17524004131555557,0.11753020584583282,0.17180856242775916,0.01485681333579123,0.02665953794494271,0.053792013227939604,0.24247768372297288,0.0866185087710619,0.5367059051990509,0.11879582889378071,0.3088167801499367,0.2867035999894142
10650_8050,1.1245762526988983,0.40513528883457184,0.09855215288698674,0.03435158152133226,0.23572182804346084,1.3212650537490844,0.08071869723498822,0.18527741357684135,0.18963679745793344,0.011195930605754256,0.012730810139328242,0.10225872993469239,0.19403685107827187,0.06553094051778317,0.42731671780347824,0.14490159898996352,0.46364850252866746,0.21041908264160156
10650_8150,1.432231605052948,0.11599213741719723,0.06410972476005554,0.025351306051015855,0.35445283353328705,1.0976149439811707,0.17386606708168983,0.05342683531343937,0.07933936268091202,0.009245080314576626,0.02185467993840575,0.10085105523467064,0.05561166610568762,0.06256340816617012,0.4276915118098259,0.14519096836447715,0.46053329557180406,0.12715396136045456
10650_8250,0.6250868409872055,0.12370503470301629,0.22114344090223312,0.01012486694380641,0.030525383446365593,0.5434437900781631,0.0452573424205184,0.06763004362583161,0.20705466717481613,0.02680743932723999,0.009792121592909098,0.08464010544121266,0.2717505872249603,0.05483124312013388,0.5201371014118195,0.039871685579419135,0.19132087528705596,0.2277180880308151
10650_8350,0.7983741998672486,0.07627156898379325,0.2558378934860229,0.08454945646226406,0.0945236124098301,0.8765786081552506,0.03201496601104736,0.04009056594222784,0.2016715005040169,0.04026640504598618,0.005906144552864134,0.05534444097429514,0.03825492952018976,0.03397773280739784,0.39088152945041654,0.07451094947755336,0.30100077390670776,0.22882400304079056
10650_8450,0.7211268961429596,0.3955670088529587,0.09012089185416698,0.016439826507121325,0.02930916929617524,0.6422654569149018,0.07007880285382272,0.06705465391278267,0.04983789473772049,0.1170845214277506,0.06171588059514761,0.025465805362910033,0.1313440166413784,0.07829553186893463,0.42980665564537046,0.04672528859227896,0.4129990503191948,0.20812580585479737
10650_8550,0.8929845869541169,0.09026419147849082,0.16737104207277298,0.0018602713418658823,0.07314995229244232,0.7837083309888839,0.11311327069997787,0.059262794069945814,0.041165424324572084,0.003969364101067185,0.06680430248379707,0.10997461527585983,0.029443557374179367,0.012845032382756472,0.5998586714267731,0.07441603168845176,0.43924143016338346,0.04655902832746506
10650_8650,1.2277329862117767,0.1011264618486166,0.10642186440527439,0.005933817895129323,0.011627786559984088,1.0022217094898225,0.25643186569213866,0.024998385924845934,0.2879504472017288,0.08442644365131854,0.0063589701894670725,0.005539084831252694,0.17106423452496528,0.03232947774231434,0.451055021584034,0.04265877641737461,0.11895015984773635,0.19369408562779428
10650_8750,1.1756512880325318,0.022271836921572686,0.028436084929853677,0.12145779505372048,0.10266746878623963,0.7918372809886932,0.09911082237958908,0.06852001883089542,0.1000612024217844,0.004505354864522815,0.013074807124212384,0.0031225955928675833,0.29363248199224473,0.1556738406419754,0.4019117534160614,0.05698066856712103,0.012757580960169435,0.05006408579647541
10650_8850,1.1134763300418853,0.07340856902301311,0.04558629635721445,0.005939072812907398,0.04268350172787905,1.0702820122241974,0.011671528359875083,0.06417295746505261,0.32129207253456116,0.023968318477272987,0.004856349853798747,0.004978891578502953,0.14768984094262125,0.12955023646354674,0.38076098412275317,0.030125418119132517,0.19312522932887077,0.02112584039568901
