cell_label,class
287691831452120290525657779125004013896,05 OB-IMN GABA
296231871103899678240302283174843539957,05 OB-IMN GABA
303781109181061088130271672439826682092,03 OB-CR Glut
310547425298571905922102414898204983099,33 Vascular
31274270842117817423154876146840592338,05 OB-IMN GABA
313551885985267021872285135400985940627,05 OB-IMN GABA
317079255381940279817361905793307294370,05 OB-IMN GABA
319621542069308940690711589753436517962,05 OB-IMN GABA
32004347954082566377222058405177887106,31 OPC-Oligo
321908334700367753488967353511265617484,05 OB-IMN GABA
323195018784982733056620189819708518872,03 OB-CR Glut
33220951380432231134406089206726392889,05 OB-IMN GABA
333776709543224294831957644931714433887,05 OB-IMN GABA
334279734484498964167264263199498800240,05 OB-IMN GABA
337266572661677072183445831055642126107,05 OB-IMN GABA
338500231147916394815814285499852446,06 CTX-CGE GABA
3396940744720515428020441285231119683,31 OPC-Oligo
36610933062971065545116866625117115309,33 Vascular
39268629752636963201085493455188053352,05 OB-IMN GABA
42652735381584549273167423522132616533,05 OB-IMN GABA
47403205843456129352404995393701334121,03 OB-CR Glut
52252589116421615957398615506059146873,30 Astro-Epen
53494607731177445162196141430676873244,05 OB-IMN GABA
5982960791955213844615615012317244647,34 Immune
6806633432287262989149665975067733651,05 OB-IMN GABA
70622981416081342928356396452653813657,30 Astro-Epen
71790158445659208167119502995067147194,05 OB-IMN GABA
75003222215137492844103173402954082230,05 OB-IMN GABA
79028295370830596324241696607185920781,33 Vascular
80812513995557394554070622764018102635,05 OB-IMN GABA
83036500309707240181619552883430626310,30 Astro-Epen
86452764031737862633849422778784910409,05 OB-IMN GABA
93344678988527978944709239529532517636,34 Immune
94162376876203741569972169736085760625,03 OB-CR Glut
98926874987214956899911323324377947996,05 OB-IMN GABA
100129077409886328962890977657984822331,05 OB-IMN GABA
101964109959827341775066501922455928939,05 OB-IMN GABA
102211587753400421976478821259765763894,05 OB-IMN GABA
104873777804825008148618067611743872442,05 OB-IMN GABA
108627865309415729953311778538476857793,05 OB-IMN GABA
109467999290670607671443128482066776293,05 OB-IMN GABA
114500338111846852714710568912219705078,05 OB-IMN GABA
114611320163662237197322722113583952109,05 OB-IMN GABA
117132565219631514141742522421941958383,05 OB-IMN GABA
117156028696250108995785333171830677197,34 Immune
127786618547303151484859785418898169803,05 OB-IMN GABA
133850982337189999109088463650888482060,05 OB-IMN GABA
135268076483385063926768946830329898693,05 OB-IMN GABA
136051516365387205963004577760543880020,05 OB-IMN GABA
143596270139816294292045238710012510164,05 OB-IMN GABA
145819513102403367196967119059962133277,05 OB-IMN GABA
155550047577847232763043358470281541913,05 OB-IMN GABA
161067423541915073170489321274615592050,05 OB-IMN GABA
168157576941223649987578996096293508980,05 OB-IMN GABA
170470176473139532770004692144850475493,05 OB-IMN GABA
173250085986438979382724754589831182321,30 Astro-Epen
175717580621533692988298173466056383607,33 Vascular
18129591347792718209270024281629304495,34 Immune
182724806149520131477129635569677463921,05 OB-IMN GABA
186635968361455526534573968580303074455,05 OB-IMN GABA
192808940296778377991376009153632076729,05 OB-IMN GABA
19697433071786094683728932146582519597,05 OB-IMN GABA
20131555618211217985852107948335813663,05 OB-IMN GABA
20140295001065789495754554921351173378,05 OB-IMN GABA
209152406986931674212832347214037592888,05 OB-IMN GABA
212448621678930636238894890099688339109,30 Astro-Epen
214953139763936147799998955842168200491,05 OB-IMN GABA
217358341047165522655303986818257981536,05 OB-IMN GABA
21907710024829120778539721988667772504,05 OB-IMN GABA
221414588451208614425305784831305032278,34 Immune
230203179252933881914552515771216200784,05 OB-IMN GABA
231935699688586777568098043878129434709,05 OB-IMN GABA
234241708194708170159766409213879631025,05 OB-IMN GABA
237515266755177214030328456783598348851,33 Vascular
241728244399613502426065727586578870795,05 OB-IMN GABA
242104921423279909205060501136962791761,05 OB-IMN GABA
245312540222935831896411488832072341044,33 Vascular
247272521144808638150013567471641424437,05 OB-IMN GABA
249556452300217395106709586230527588899,05 OB-IMN GABA
250496108746524856266835459011844701436,05 OB-IMN GABA
250668753944883964947097570107905532994,05 OB-IMN GABA
25689065531844804466006290428608331112,05 OB-IMN GABA
259090802385336738437785932221875875238,05 OB-IMN GABA
263219541654329280815926547519388250444,05 OB-IMN GABA
279830289118764283122356429018132820362,05 OB-IMN GABA
284062886784219824750789827422468665451,05 OB-IMN GABA
285118764862796002949905055305395075783,05 OB-IMN GABA
287101662498421962412285002355105894515,05 OB-IMN GABA
288498866585029939562969181245366560940,34 Immune
291461210289074291352853044850224790427,05 OB-IMN GABA
318717969970054638920864174389669962714,05 OB-IMN GABA
328054775464899231679446547817801197230,05 OB-IMN GABA
328193256417633913292578441143205447824,05 OB-IMN GABA
334948800880094063213097447491024593787,05 OB-IMN GABA
3698134894880901108284557259612866463,05 OB-IMN GABA
38268849023332240498984086474556083040,05 OB-IMN GABA
49490939104027768220372009028854704092,05 OB-IMN GABA
56300926678659017732524193287063790010,05 OB-IMN GABA
56444440056452817093162565395909305506,05 OB-IMN GABA
58169444678304420919942924518228659640,05 OB-IMN GABA
60135310174220781510099034660111694886,05 OB-IMN GABA
61546598543586654149692637994418365729,33 Vascular
65916305721694946328731419308773417127,05 OB-IMN GABA
67290503122968254208656719002907357727,05 OB-IMN GABA
68118077535034238255335646136259480369,05 OB-IMN GABA
70060245784156544906291705697225957412,05 OB-IMN GABA
76560892550114506675327780801239511374,05 OB-IMN GABA
77311730917884197882406758784733488120,05 OB-IMN GABA
81176852935111148159758706355036926879,05 OB-IMN GABA
81218208344959843780380416650738210677,05 OB-IMN GABA
82507073980039757821341880768315214604,05 OB-IMN GABA
83345407443726398904763040042493414459,31 OPC-Oligo
86081099550985430121169180711803867262,05 OB-IMN GABA
86224795555808521961357110636096979861,03 OB-CR Glut
87780350932844780718819371808444493744,05 OB-IMN GABA
88276180854486848775690991755634288704,05 OB-IMN GABA
92243824173972430990620262778173622189,05 OB-IMN GABA
92642708582097792788525438682709985745,05 OB-IMN GABA
95157969943264666615262389456372553670,05 OB-IMN GABA
99861455483306403624654526811801267432,05 OB-IMN GABA
102267072763068750126680500270226896515,05 OB-IMN GABA
10300052315146669808621378937363788053,05 OB-IMN GABA
107149511417168741936656490927088879816,05 OB-IMN GABA
10986498539995336771150207894841209327,05 OB-IMN GABA
111346492765880493127516203210731928892,05 OB-IMN GABA
112884026133728239641556302347690460754,05 OB-IMN GABA
118610859922726548918283040219708291345,05 OB-IMN GABA
120095265979633802171056504205906831953,05 OB-IMN GABA
12900331422109107900086841862377562093,05 OB-IMN GABA
12961009559528345442166632685667098110,05 OB-IMN GABA
133190381585336665001955918262680052512,05 OB-IMN GABA
135059081094814031055753208710786938820,30 Astro-Epen
138049005422446204479386293737534993413,05 OB-IMN GABA
142320751146506503992860182558062133319,30 Astro-Epen
147331445573895950595959549409993851816,05 OB-IMN GABA
16050125347504022827750054859087765630,05 OB-IMN GABA
160782669748093693006617386623116879433,05 OB-IMN GABA
165348918710548482227316668824036481622,05 OB-IMN GABA
166337105828050094752258757222622208850,05 OB-IMN GABA
166784300522101600074977501344835660349,05 OB-IMN GABA
16792476010780321817730818522025804007,05 OB-IMN GABA
170193169903494705512259308772024346507,05 OB-IMN GABA
17339284782911696721287215446384923848,05 OB-IMN GABA
183672942898807971366203539364953559480,05 OB-IMN GABA
189055089277307175619780634453805280956,05 OB-IMN GABA
190634656863515846978485767831478149676,05 OB-IMN GABA
191049153758292873638552529228473162704,05 OB-IMN GABA
192261499455764970535357499664790261629,05 OB-IMN GABA
193329079488987033811498774924544090720,05 OB-IMN GABA
195519192675359444154962373890444833973,05 OB-IMN GABA
195925672613363902082519961699637695617,05 OB-IMN GABA
203151658972880786634576623414919639947,30 Astro-Epen
205609365541571213019053182231117604979,31 OPC-Oligo
208103545294854223109202642229698101705,05 OB-IMN GABA
209632333815641706587458996110297973542,05 OB-IMN GABA
217468141834128686855336804943361442880,05 OB-IMN GABA
224314106242820598370718492718668223396,05 OB-IMN GABA
226001062104954673019029807355384669632,05 OB-IMN GABA
232610759613282759227659572651608799987,05 OB-IMN GABA
23720527805290436613876286191558758173,05 OB-IMN GABA
23949696511349646295625890778001638265,05 OB-IMN GABA
240013725265634081732694165708241704018,05 OB-IMN GABA
244000549583438785133096946994226795566,05 OB-IMN GABA
244537901616985714295898648471811661301,09 CNU-LGE GABA
249844931150052257286293615798936390639,05 OB-IMN GABA
249872028021737669082555847871137220695,05 OB-IMN GABA
257696037162008888784454034147773413390,05 OB-IMN GABA
261395525277951397167186704119919234685,05 OB-IMN GABA
266172648206452952446260150875390503620,33 Vascular
268107581139739480873228970933987581809,34 Immune
271795304257532506081098175588390646349,05 OB-IMN GABA
278032106231604776532064346152859930523,05 OB-IMN GABA
27889522366013367071245367228621780361,05 OB-IMN GABA
279181769890791474320952496605288326742,31 OPC-Oligo
280913000371680173413073508448294659153,05 OB-IMN GABA
286261750272728346359237814469394197924,05 OB-IMN GABA
287201209742218988239568143965769463334,05 OB-IMN GABA
289568758357053642188521348057153074693,05 OB-IMN GABA
292151349537205428720364026843189597565,33 Vascular
296496920253249678066281363174543002448,05 OB-IMN GABA
296739729526518434294941436925478873066,05 OB-IMN GABA
300119046675307171717030740737529657520,05 OB-IMN GABA
300357544459584424750774419955594188011,05 OB-IMN GABA
325520773920199534403336320264296777507,05 OB-IMN GABA
331316244280747522661983469256771931088,05 OB-IMN GABA
331537551926903564079670905880071488994,05 OB-IMN GABA
332141240828959336077554056317287567518,05 OB-IMN GABA
334503705515344545975116387531659996408,05 OB-IMN GABA
335189221908980551946913455046116783502,05 OB-IMN GABA
335200899309782055275042625396190812639,05 OB-IMN GABA
335870949657554790841869125362222098751,05 OB-IMN GABA
3542136035473698684755203927675048901,05 OB-IMN GABA
41802990699494364738949103375336830558,05 OB-IMN GABA
48155336375752799065781996153781215369,05 OB-IMN GABA
48171577886194511234991231758442299836,05 OB-IMN GABA
51961010783280337924527538278947082925,05 OB-IMN GABA
56898156868073471289562208272429755830,05 OB-IMN GABA
62946751439716987175807829406647827982,05 OB-IMN GABA
63057073234418353742040652158701484137,05 OB-IMN GABA
64520039450721455240254756990001086915,31 OPC-Oligo
64618115581766873771989353970775587421,05 OB-IMN GABA
70289156028391576454613031288939891713,05 OB-IMN GABA
72627707728880108272720759130870428060,05 OB-IMN GABA
74455196781591740345238262730822427175,05 OB-IMN GABA
75100480144840073282649882904346773711,05 OB-IMN GABA
83051190322090977585684843496812574550,05 OB-IMN GABA
98614558306126845888153351878773987540,05 OB-IMN GABA
101666162900412675464219788398588964858,05 OB-IMN GABA
103665234031676689849841184397638224538,05 OB-IMN GABA
111509320164672288869516345479352988464,05 OB-IMN GABA
115531116306515175288448937019449277294,05 OB-IMN GABA
125677493105606266832581597264103507597,05 OB-IMN GABA
138875785759228033800061331203206009006,05 OB-IMN GABA
143829016850393535581832401470460857420,05 OB-IMN GABA
144602131162505207972350216873828124378,05 OB-IMN GABA
145579605217052297844838108512640014973,05 OB-IMN GABA
151607876344675435030245622418609785963,05 OB-IMN GABA
155454891873171009033803853966501277639,05 OB-IMN GABA
157417912177332085053246007884559155136,05 OB-IMN GABA
157821367357439604593091783135244022736,05 OB-IMN GABA
15885634460596007553697752669392703100,05 OB-IMN GABA
160556814950769117723445087726240087763,05 OB-IMN GABA
165473014281259688484388682242821697757,05 OB-IMN GABA
166865810636892533364389288141827853872,05 OB-IMN GABA
169458945873415571582109981701774358499,05 OB-IMN GABA
178365792003405983806756485044414972983,03 OB-CR Glut
178642081133414275450847044331428678511,31 OPC-Oligo
183533833180571470090706375703688128118,05 OB-IMN GABA
185936057556657860254945521885335560589,31 OPC-Oligo
191424305612596177236914028762155527502,05 OB-IMN GABA
200697055612465520091711573519436550340,03 OB-CR Glut
201993035781731468161679177160883610011,05 OB-IMN GABA
208692736294967005817039641815901071499,33 Vascular
210354203105947060576010410523802117035,05 OB-IMN GABA
215666352406713373113697961433542795778,05 OB-IMN GABA
219799727095449541595259490569599980191,05 OB-IMN GABA
226650654341143124880846481555384049230,05 OB-IMN GABA
229122509952445806611302408843007335545,05 OB-IMN GABA
231624239135973182306003439686570923841,05 OB-IMN GABA
243937490582829466526382766731860867145,05 OB-IMN GABA
246480721921749587420152610539702426167,05 OB-IMN GABA
251971179424820973241985903395004064789,05 OB-IMN GABA
255969949530690646507827332260627120758,05 OB-IMN GABA
256265444750633715059846853763328361674,05 OB-IMN GABA
26067235489358103538090520653669441177,30 Astro-Epen
260858681029989147877575860080960042344,05 OB-IMN GABA
261182650996181752314954783573975498695,05 OB-IMN GABA
268903922503182342853269583129056463069,03 OB-CR Glut
285150429672598788933852095213918352924,05 OB-IMN GABA
29096210292733803987692305939659592021,05 OB-IMN GABA
291791212120666436078901979545777800106,05 OB-IMN GABA
302578912416796077343305482098792570510,03 OB-CR Glut
31032425663912289388416905678424434127,05 OB-IMN GABA
311243563823393814950752681631884375672,05 OB-IMN GABA
319922877865950399414651624487667634263,05 OB-IMN GABA
32547124755433462837984084495334261961,05 OB-IMN GABA
327477620724115939873603145028672689808,05 OB-IMN GABA
327845030135303620676417347505338895316,31 OPC-Oligo
335112202735101020767472898853679777509,30 Astro-Epen
336220842410383835459231270568258650542,05 OB-IMN GABA
38981804761046835805588145571510285379,05 OB-IMN GABA
50450534477941508555873210793867448157,05 OB-IMN GABA
58342456969721965508513966049004860014,05 OB-IMN GABA
62595772878668585020809100032270513342,05 OB-IMN GABA
62708020162973770019929145051104902047,33 Vascular
63997310571222635279804857063012986694,05 OB-IMN GABA
70915243445256447763687011382634373407,05 OB-IMN GABA
75053215955087901870236883700650891068,05 OB-IMN GABA
80831621352161406756590964324352083456,31 OPC-Oligo
